songfilename,SongName,Speed,Condition,fileblock,testdurationsec,songCondFile,CategoryType,NumOne,NumTwo,Correct,Incorrect1,Incorrect2,Incorrect3,musicTypeLoop.thisRepN,musicTypeLoop.thisTrialN,musicTypeLoop.thisN,musicTypeLoop.thisIndex,trialsMath.thisRepN,trialsMath.thisTrialN,trialsMath.thisN,trialsMath.thisIndex,partInfoImage.started,partinfomouse.started,partinfomouse.x,partinfomouse.y,partinfomouse.leftButton,partinfomouse.midButton,partinfomouse.rightButton,partInfoImage_2.started,partinfomouse_2.started,consentBox.started,partinfomouse_2.x,partinfomouse_2.y,partinfomouse_2.leftButton,partinfomouse_2.midButton,partinfomouse_2.rightButton,partinfomouse_2.clicked_name,partInfoImage_3.started,partinfomouse_3.started,partinfomouse_3.x,partinfomouse_3.y,partinfomouse_3.leftButton,partinfomouse_3.midButton,partinfomouse_3.rightButton,partInfoImage_4.started,partinfomouse_4.started,partinfomouse_4.x,partinfomouse_4.y,partinfomouse_4.leftButton,partinfomouse_4.midButton,partinfomouse_4.rightButton,question.started,ansOne.started,ansTwo.started,ansThree.started,ansFour.started,mouseclickResponse.started,debuginfo.started,correctClick,mouseclickResponse.x,mouseclickResponse.y,mouseclickResponse.leftButton,mouseclickResponse.midButton,mouseclickResponse.rightButton,mouseclickResponse.clicked_name,text.started,text.stopped,partInfoImage_5.started,partinfomouse_5.started,partinfomouse_5.x,partinfomouse_5.y,partinfomouse_5.leftButton,partinfomouse_5.midButton,partinfomouse_5.rightButton,partInfoImage_6.started,partinfomouse_6.started,partinfomouse_6.x,partinfomouse_6.y,partinfomouse_6.leftButton,partinfomouse_6.midButton,partinfomouse_6.rightButton,session,date,expName,psychopyVersion,frameRate
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,46,12,58,66,61,59,0,5,5,0,0,9,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.9116904,546.9116904,546.9116904,546.9116904,546.9116904,0.004138,546.9116904,TRUE,-0.093518519,-0.401851852,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,47,34,81,85,89,83,0,5,5,0,0,10,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.8450529,549.8450529,549.8450529,549.8450529,549.8450529,0.0041746,549.8450529,TRUE,-0.306481481,-0.410185185,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,51,12,63,64,70,64,0,5,5,0,0,11,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.9617165,552.9617165,552.9617165,552.9617165,552.9617165,0.004221,552.9617165,TRUE,0.093518519,-0.394444444,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,20,5,100,106,108,105,0,5,5,0,0,12,12,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.278411,555.278411,555.278411,555.278411,555.278411,0.0045236,555.278411,TRUE,-0.084259259,-0.398148148,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,47,34,13,16,15,18,0,5,5,0,0,13,13,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.0284344,557.0284344,557.0284344,557.0284344,557.0284344,0.0041128,557.0284344,TRUE,-0.093518519,-0.399074074,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,60,59,119,124,127,124,0,5,5,0,0,14,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.6951251,560.6951251,560.6951251,560.6951251,560.6951251,0.0477261,560.6951251,TRUE,0.109259259,-0.411111111,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,20,5,100,101,104,108,0,5,5,0,0,15,15,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.6951198,562.6951198,562.6951198,562.6951198,562.6951198,0.0043617,562.6951198,TRUE,0.098148148,-0.414814815,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,41,33,8,16,12,16,0,5,5,0,0,16,16,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.8284671,564.8284671,564.8284671,564.8284671,564.8284671,0.0042162,564.8284671,TRUE,-0.303703704,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,50,46,4,9,8,9,0,5,5,0,0,17,17,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.3118419,568.3118419,568.3118419,568.3118419,568.3118419,0.0041242,568.3118419,TRUE,0.09537037,-0.390740741,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,13,5,65,71,73,66,0,5,5,0,0,18,18,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.0785259,570.0785259,570.0785259,570.0785259,570.0785259,0.0045631,570.0785259,TRUE,-0.106481481,-0.399074074,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,61,59,120,121,122,124,0,5,5,0,0,19,19,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.8618848,572.8618848,572.8618848,572.8618848,572.8618848,0.0040954,572.8618848,TRUE,0.117592593,-0.399074074,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,52,51,103,104,107,108,0,5,5,0,0,20,20,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.4786031,575.4786031,575.4786031,575.4786031,575.4786031,0.0042697,575.4786031,TRUE,-0.299074074,-0.403703704,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,51,33,18,20,26,22,0,5,5,0,0,21,21,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.8119043,577.8119043,577.8119043,577.8119043,577.8119043,0.0040183,577.8119043,TRUE,-0.087037037,-0.40462963,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,59,51,8,10,13,16,0,5,5,0,0,22,22,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.5119834,583.5119834,583.5119834,583.5119834,583.5119834,0.0043447,583.5119834,TRUE,-0.29537037,-0.399074074,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,13,10,130,133,134,137,0,5,5,0,0,23,23,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.0453211,587.0453211,587.0453211,587.0453211,587.0453211,0.0040559,587.0453211,TRUE,0.092592593,-0.398148148,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,10,20,200,204,208,203,0,5,5,0,0,24,24,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.0953024,589.0953024,589.0953024,589.0953024,589.0953024,0.0043633,589.0953024,TRUE,0.085185185,-0.39537037,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,20,10,200,205,210,208,0,5,5,0,0,25,25,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.3952601,590.3952601,590.3952601,590.3952601,590.3952601,0.0040441,590.3952601,TRUE,-0.101851852,-0.400925926,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,2,10,20,27,23,28,0,5,5,0,0,26,26,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.7120113,591.7120113,591.7120113,591.7120113,591.7120113,0.0041627,591.7120113,TRUE,-0.305555556,-0.393518519,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,51,47,4,12,7,11,0,5,5,0,0,27,27,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.4620155,594.4620155,594.4620155,594.4620155,594.4620155,0.0039175,594.4620155,TRUE,0.10462963,-0.412037037,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,50,46,4,11,6,8,0,5,5,0,0,28,28,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.745347,596.745347,596.745347,596.745347,596.745347,0.0040877,596.745347,TRUE,-0.096296296,-0.4,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,10,7,70,76,72,73,0,5,5,0,0,29,29,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.8620437,598.8620437,598.8620437,598.8620437,598.8620437,0.0039374,598.8620437,TRUE,-0.303703704,-0.396296296,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,5,10,50,54,53,54,0,5,5,0,0,30,30,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0954043,600.0954043,600.0954043,600.0954043,600.0954043,0.0042158,600.0954043,TRUE,0.100925926,-0.397222222,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,46,41,5,10,11,15,0,5,5,0,0,31,31,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.4120586,601.4120586,601.4120586,601.4120586,601.4120586,0.0041463,601.4120586,TRUE,-0.107407407,-0.4,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,42,41,83,85,90,91,0,5,5,0,0,32,32,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.1120483,603.1120483,603.1120483,603.1120483,603.1120483,0.0047435,603.1120483,TRUE,0.103703704,-0.4,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,10,20,200,204,201,205,0,5,5,0,0,33,33,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.8954236,605.8954236,605.8954236,605.8954236,605.8954236,0.0040315,605.8954236,TRUE,0.110185185,-0.4,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,10,10,100,101,105,106,0,5,5,0,0,34,34,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.2787868,607.2787868,607.2787868,607.2787868,607.2787868,0.004292,607.2787868,TRUE,0.088888889,-0.405555556,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,59,41,18,25,26,22,0,5,5,0,0,35,35,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.5954397,608.5954397,608.5954397,608.5954397,608.5954397,0.0040684,608.5954397,TRUE,0.099074074,-0.405555556,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,subtract,44,26,18,22,25,8,0,6,6,4,0,0,0,49,,,,,,,,,,,,,,,,,,,,,,,,617.6288408,0.0035736,0.039814815,-0.164814815,1,0,0,620.6955348,620.6955348,620.6955348,620.6955348,620.6955348,0.012142,620.6955348,TRUE,-0.30462963,-0.411111111,1,0,0,ansOne,612.6288092,617.6288408,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,subtract,58,54,4,9,8,7,0,6,6,4,0,1,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.9955877,626.9955877,626.9955877,626.9955877,626.9955877,0.0039819,626.9955877,TRUE,0.102777778,-0.400925926,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,add,58,26,84,87,91,95,0,6,6,4,0,2,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.7622391,628.7622391,628.7622391,628.7622391,628.7622391,0.0044241,628.7622391,TRUE,-0.294444444,-0.401851852,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,add,57,54,111,115,118,112,0,6,6,4,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.3456191,632.3456191,632.3456191,632.3456191,632.3456191,0.0041851,632.3456191,TRUE,-0.3,-0.406481481,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,add,54,26,80,81,83,87,0,6,6,4,0,4,4,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.8956343,635.8956343,635.8956343,635.8956343,635.8956343,0.0041662,635.8956343,TRUE,-0.309259259,-0.398148148,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,subtract,53,11,42,49,45,46,0,6,6,4,0,5,5,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.3123584,641.3123584,641.3123584,641.3123584,641.3123584,0.0039894,641.3123584,TRUE,-0.100925926,-0.408333333,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,subtract,46,44,2,4,7,4,0,6,6,4,0,6,6,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.5290558,646.5290558,646.5290558,646.5290558,646.5290558,0.0042173,646.5290558,TRUE,0.101851852,-0.402777778,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,multiply,10,11,110,114,116,120,0,6,6,4,0,7,7,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.7623913,648.7623913,648.7623913,648.7623913,648.7623913,0.0041525,648.7623913,TRUE,0.103703704,-0.401851852,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,add,63,58,121,127,129,133,0,6,6,4,0,8,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.9457141,649.9457141,649.9457141,649.9457141,649.9457141,0.004273,649.9457141,TRUE,-0.314814815,-0.397222222,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,multiply,10,11,110,115,118,115,0,6,6,4,0,9,9,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.4957644,653.4957644,653.4957644,653.4957644,653.4957644,0.0040768,653.4957644,TRUE,-0.111111111,-0.403703704,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,multiply,11,2,22,29,26,27,0,6,6,4,0,10,10,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.2457611,655.2457611,655.2457611,655.2457611,655.2457611,0.0042532,655.2457611,TRUE,-0.088888889,-0.399074074,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,subtract,58,11,47,50,49,37,0,6,6,4,0,11,11,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.6791043,656.6791043,656.6791043,656.6791043,656.6791043,0.0040144,656.6791043,TRUE,0.101851852,-0.397222222,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,add,53,13,66,72,70,74,0,6,6,4,0,12,12,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.879144,658.879144,658.879144,658.879144,658.879144,0.0042421,658.879144,TRUE,-0.101851852,-0.400925926,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,multiply,6,10,60,61,68,70,0,6,6,4,0,13,13,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.9291406,660.9291406,660.9291406,660.9291406,660.9291406,0.0040155,660.9291406,TRUE,0.111111111,-0.403703704,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,add,58,13,71,79,76,80,0,6,6,4,0,14,14,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.5124999,662.5124999,662.5124999,662.5124999,662.5124999,0.0041607,662.5124999,TRUE,-0.092592593,-0.405555556,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,add,54,54,108,111,113,117,0,6,6,4,0,15,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.1958368,664.1958368,664.1958368,664.1958368,664.1958368,0.0041701,664.1958368,TRUE,0.091666667,-0.400925926,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,subtract,44,44,0,1,2,3,0,6,6,4,0,16,16,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.3958438,666.3958438,666.3958438,666.3958438,666.3958438,0.0040765,666.3958438,TRUE,0.102777778,-0.4,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,add,58,21,79,85,82,83,0,6,6,4,0,17,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.0125598,668.0125598,668.0125598,668.0125598,668.0125598,0.0040337,668.0125598,TRUE,-0.093518519,-0.394444444,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,multiply,10,19,190,195,191,195,0,6,6,4,0,18,18,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.2459476,670.2459476,670.2459476,670.2459476,670.2459476,0.0042954,670.2459476,TRUE,-0.283333333,-0.399074074,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,add,44,44,88,98,92,95,0,6,6,4,0,19,19,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.0459075,672.0459075,672.0459075,672.0459075,672.0459075,0.0039981,672.0459075,TRUE,-0.093518519,-0.400925926,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,add,56,53,109,116,112,116,0,6,6,4,0,20,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.2125636,673.2125636,673.2125636,673.2125636,673.2125636,0.0042585,673.2125636,TRUE,-0.305555556,-0.394444444,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,multiply,6,10,60,67,62,66,0,6,6,4,0,21,21,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.4792558,676.4792558,676.4792558,676.4792558,676.4792558,0.0040147,676.4792558,TRUE,-0.291666667,-0.400925926,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,multiply,14,2,28,34,38,42,0,6,6,4,0,22,22,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.9125802,677.9125802,677.9125802,677.9125802,677.9125802,0.0043201,677.9125802,TRUE,-0.302777778,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,subtract,44,11,33,39,23,37,0,6,6,4,0,23,23,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.7626107,679.7626107,679.7626107,679.7626107,679.7626107,0.0041868,679.7626107,TRUE,-0.081481481,-0.40462963,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,multiply,6,2,12,14,18,22,0,6,6,4,0,24,24,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.7626205,681.7626205,681.7626205,681.7626205,681.7626205,0.0042203,681.7626205,TRUE,-0.294444444,-0.402777778,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,subtract,53,26,27,31,29,34,0,6,6,4,0,25,25,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.9959542,682.9959542,682.9959542,682.9959542,682.9959542,0.0040973,682.9959542,TRUE,-0.112037037,-0.4,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,add,58,53,111,118,117,113,0,6,6,4,0,26,26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.0126335,686.0126335,686.0126335,686.0126335,686.0126335,0.0044842,686.0126335,TRUE,-0.118518519,-0.391666667,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,add,58,11,69,73,79,83,0,6,6,4,0,27,27,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.8459982,688.8459982,688.8459982,688.8459982,688.8459982,0.004205,688.8459982,FALSE,0.110185185,-0.407407407,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,multiply,5,14,70,77,74,75,0,6,6,4,0,28,28,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.396043,691.396043,691.396043,691.396043,691.396043,0.0041883,691.396043,TRUE,-0.307407407,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,multiply,2,11,22,26,29,23,0,6,6,4,0,29,29,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.6460583,695.6460583,695.6460583,695.6460583,695.6460583,0.0041493,695.6460583,TRUE,-0.289814815,-0.399074074,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,subtract,54,26,28,18,33,37,0,6,6,4,0,30,30,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.1127107,697.1127107,697.1127107,697.1127107,697.1127107,0.004206,697.1127107,TRUE,0.087037037,-0.399074074,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
